Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
FEr^w,4,"[aaAA, A, aaaAA, aaaAAA]","[4, 1, 1, 1]",0.040934800053946674,"[[0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 1.0, 0.0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 0.0, 1.0], [0.0, 1.0, 0, 0, 0, 0.0, 1.0], [1.0, 0.0, 0, 1.0, 1.0, 0, 0.0], [0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0]]",4,"[a, AbBBBB, bbbB, BBBBB]","[1, 1, 4, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 1.0, 1.0], [0.0, 1.0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0]]]",2,,,,True,0.9210189000004902,24.471581400022842
FErtw,4,"[aaA, aaaAA, aAAA, aA]","[2, 2, 2, 1]",0.02982299996074289,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 1.0, -0.0, 1.0, 0], [0, 0, 0, 0, 0, -0.0, 1.0], [1.0, 0.0, 0, 0, 0, -0.0, -0.0], [1.0, 1.0, 0, 0, 0, 0, -0.0], [1.0, 0.0, 1.0, 1.0, 0, 0, -0.0], [0.0, 0, 0.0, 1.0, 1.0, 1.0, 0]]",5,"[abBB, aB, AbBBB, AbB, bbbbb]","[2, 1, 1, 2, 1]","[[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 1.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 1.0, 1.0, 0, 0, 1.0], [0.0, 0, -0.0, 1.0, 0.0, 0.0, 0]]]",2,,,,True,259.8113699000096,34.73707759997342
FEruw,4,"[aaa, aaaAA, aAAA, a]","[1, 2, 3, 1]",0.0462287999689579,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 1.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0.0, 0, 0, 0, -0.0, -0.0], [1.0, 1.0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0.0, 1.0, 0, 0, -0.0], [0.0, 1.0, 0, 1.0, 0.0, 1.0, 0]]",4,"[aAbBB, abbB, AAA, B]","[2, 3, 1, 1]","[[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 1.0], [0.0, 0.0, 0, 0.0, 1.0, 0.0, 0]], [[0, 0, 0, 1.0, 0.0, 1.0, 0.0], [0, 0, 0, -0.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 1.0, 0, 0, 0, 0.0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 1.0, 0.0, 0, 0, 0.0], [1.0, -0.0, 0, -0.0, 0.0, 0.0, 0]]]",2,,,,True,5.407230100012384,27.320346100023016
FErvW,4,"[aaAAA, aAAA, aA, aaa]","[2, 2, 1, 2]",0.03258809994440526,"[[0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [1.0, 1.0, 0, 0, 0, 1.0, 0], [1.0, 1.0, 0, 0, 0, 0, 1.0], [0.0, 1.0, 1.0, 0.0, 0, 0, 0.0], [1.0, 0.0, 0.0, 0, 0.0, 1.0, 0]]",5,"[aB, AbbBB, bbbbB, bbb, BBBB]","[1, 1, 1, 2, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 1.0, 0, 0, 0, 1.0, 0], [1.0, 1.0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0.0, 0.0, 0, 0, 0.0], [1.0, 1.0, 1.0, 0, 0.0, 1.0, 0]]]",2,,,,True,629.653708799975,32.587621800019406
FErvg,3,"[aaaA, AA, aaAAA]","[3, 2, 2]",0.03385140001773834,"[[0, 0, 0, 1.0, 1.0, 1.0, -0.0], [0, 0, 0, -0.0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0.0, 1.0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0], [0.0, 0.0, 1.0, 0.0, 0, 0, 1.0], [1.0, 0.0, 1.0, 0.0, 0, 0.0, 0]]",3,"[aABB, ab, AbbbB]","[3, 2, 2]","[[[0, 0, 0, 1.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [-0.0, 1.0, 0, 0, 0, -0.0, -0.0], [1.0, -0.0, 0, 0, 0, 0, 0], [-0.0, -0.0, -0.0, -0.0, 0, 0, -0.0], [-0.0, -0.0, -0.0, -0.0, 0, -0.0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [-0.0, -0.0, 0, 0, 0, -0.0, -0.0], [-0.0, 1.0, 0, 0, 0, 0, 0], [1.0, 1.0, -0.0, 1.0, 0, 0, -0.0], [1.0, -0.0, -0.0, 1.0, 0, 1.0, 0]]]",2,,,,True,0.3164763000095263,22.499664000002667
FErvo,4,"[aaA, AA, aaAA, aaaAA]","[1, 1, 4, 1]",0.0359446998918429,"[[0, 0, 0, -0.0, 1.0, 0.0, 1.0], [0, 0, 0, 1.0, 0.0, 1.0, 0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [1.0, 0.0, 0, 0, 0, 1.0, 0.0], [0.0, 1.0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 1.0, 0.0, 0, 0, 0], [0.0, 1.0, 1.0, 1.0, 0.0, 0, 0]]",5,"[aBBB, AbbBB, AbB, bbbB, bb]","[2, 1, 1, 2, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 1.0, 0, 0, 0, 0.0, 1.0], [1.0, 0.0, 0, 0, 0, 0, 0.0], [1.0, 1.0, 0.0, 1.0, 0, 0, 0], [0.0, 1.0, 0.0, 0.0, 1.0, 0, 0]]]",2,,,,True,345.72126060002483,17.590252800029702
FErvw,5,"[aaaA, aa, aaA, aAAAA, AAAAAA]","[3, 1, 1, 1, 1]",0.044604099937714636,"[[0, 0, 0, -0.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, -0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0.0, 0, 0, 0, 1.0, 1.0], [0.0, 1.0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]]",5,"[aBB, AbbBBB, bbbB, bb, BBBBB]","[1, 1, 3, 1, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 1.0, 1.0, 0.0], [0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0.0, 1.0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0]]]",2,,,,True,10.04462760000024,63.37041309999768
F?bew,5,"[aAA, aa, a, aAAA, aAAAA]","[1, 2, 2, 1, 1]",0.042668800000683405,"[[0, 0, 0, 0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 1.0, 0]]",5,"[ab, aBBB, AAABB, bbB, b]","[2, 1, 1, 1, 2]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 0.0, 0]]]",2,,,,True,17.72065710001334,10.14305030000105
FEr~o,3,"[aaaaA, aa, aAAA]","[2, 1, 4]",0.03020420006942004,"[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 0, 0, 0, 0.0, 0.0], [1.0, 1.0, 0.0, 1.0, 1.0, 0, 0], [1.0, 1.0, 0.0, 1.0, 1.0, 0, 0]]",3,"[aaaA, aa, AAAAA]","[4, 1, 2]","[[[0, 0, 0, -0.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, -0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0.0, 0, 0, 0, 1.0, 1.0], [0.0, 1.0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]]]",1,,,,True,0.08303940005134791,1.300009898841381e-06
FEr~w,3,"[aaAA, aA, aaaAAA]","[4, 1, 2]",0.029210599954240024,"[[0, 0, 0, 1.0, 0.0, 0.0, 1.0], [0, 0, 0, 1.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 0, 0, 0, 1.0, 1.0], [1.0, 0.0, 0, 0, 0, 1.0, 0.0], [1.0, 1.0, 0.0, 0.0, 0.0, 0, 1.0], [0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0]]",4,"[aBBBBB, ABBBBB, bbbB, bb]","[1, 1, 4, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0]], [[0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0.0, 0, 0, 0, 1.0, 1.0], [0.0, 1.0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]]]",2,,,,True,6.793509099981748,23.92090809997171
FEu|w,3,"[aaAA, aaaAA, AA]","[1, 4, 2]",0.028026800020597875,"[[0, 0, 0, 1.0, -0.0, 1.0, -0.0], [0, 0, 0, -0.0, -0.0, 0, 0], [0, 0, 0, 0, 0, -0.0, -0.0], [0.0, 1.0, 0, 0, -0.0, 1.0, 1.0], [1.0, 1.0, 0, 1.0, 0, -0.0, -0.0], [0.0, 0, 1.0, 0.0, 1.0, 0, 1.0], [1.0, 0, 1.0, 0.0, 1.0, 0.0, 0]]",3,"[abbBB, AABB, Ab]","[4, 1, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 0, 0, 0.0, 0.0, 0.0], [1.0, 0.0, 0, 0.0, 0, 0.0, 0.0], [0.0, 0, 1.0, 0.0, 0.0, 0, 0.0], [1.0, 0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 1.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 1.0], [1.0, 0.0, 0, 0, 1.0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0, 1.0, 1.0], [1.0, 0, 0.0, 1.0, 0.0, 0, 0.0], [0.0, 0, 0.0, 1.0, 0.0, 1.0, 0]]]",2,,,,True,0.2798252999782562,17.025494399946183
FEu~g,4,"[AA, aAAA, aaaaA, AAA]","[1, 2, 3, 1]",0.031267300015315413,"[[0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [1.0, 1.0, 0, 0, 1.0, 1.0, -0.0], [0.0, 1.0, 0, 0.0, 0, -0.0, 0], [1.0, 0, 1.0, 0.0, 1.0, 0, 1.0], [1.0, 1.0, 1.0, 1.0, 0, 0.0, 0]]",4,"[abBB, aB, AbbBB, bbb]","[2, 1, 3, 1]","[[[0, 0, 0, -0.0, -0.0, 1.0, 0.0], [0, 0, 0, -0.0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [-0.0, -0.0, 0, 0, -0.0, -0.0, -0.0], [-0.0, -0.0, 0, 1.0, 0, -0.0, 0], [-0.0, 0, -0.0, -0.0, -0.0, 0, -0.0], [-0.0, -0.0, -0.0, -0.0, 0, -0.0, 0]], [[0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 1.0, 1.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [1.0, -0.0, 0, 0, -0.0, 1.0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 1.0, 0], [-0.0, 0, 1.0, -0.0, -0.0, 0, 1.0], [1.0, -0.0, 0.0, 1.0, 0, -0.0, 0]]]",2,,,,True,0.9654075000435114,44.866680999984965
FEu~o,4,"[aa, aaA, aaAAA, aaAA]","[1, 1, 3, 2]",0.03505920001771301,"[[0, 0, 0, 1.0, 0.0, 0.0, 1.0], [0, 0, 0, 1.0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0, 0, 1.0, 1.0, 0.0], [1.0, 1.0, 0, 0.0, 0, 0.0, 0.0], [1.0, 0, 0.0, 0.0, 1.0, 0, 0], [0.0, 0.0, 0.0, 1.0, 1.0, 0, 0]]",4,"[abBB, aB, AbbBB, bbb]","[2, 1, 3, 1]","[[[0, 0, 0, 1.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [-0.0, -0.0, 0, 0, -0.0, -0.0, -0.0], [-0.0, -0.0, 0, -0.0, 0, -0.0, -0.0], [-0.0, 0, -0.0, -0.0, 1.0, 0, 0], [-0.0, -0.0, -0.0, -0.0, -0.0, 0, 0]], [[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 1.0, 1.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, 0.0, 0, 0, 1.0, 1.0, -0.0], [1.0, 0.0, 0, -0.0, 0, -0.0, 1.0], [-0.0, 0, 1.0, -0.0, -0.0, 0, 0], [1.0, 0.0, -0.0, 1.0, -0.0, 0, 0]]]",2,,,,True,1.1391032999381423,41.918659200076945
FEu~w,5,"[aaaa, aaa, aa, aaAAA, AAAAAA]","[1, 1, 1, 3, 1]",0.040175799978896976,"[[0, 0, 0, 1.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, 1.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0, 0, -0.0, 1.0, 1.0], [0.0, 0.0, 0, 1.0, 0, -0.0, 1.0], [0.0, 0, 0.0, 0.0, 1.0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]]",5,"[abBB, aB, AAbBBB, bbbBB, bbB]","[1, 1, 1, 3, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0.0, 0.0], [0.0, 0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, -0.0, 1.0, 0.0], [0, 0, 0, 1.0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, -0.0, 0, 0, 1.0, 0.0, 1.0], [1.0, -0.0, 0, -0.0, 0, 1.0, 1.0], [-0.0, 0, 1.0, 1.0, -0.0, 0, 1.0], [0.0, 1.0, 0.0, 0.0, -0.0, 0.0, 0]]]",2,,,,True,22.46557819994632,80.83793150004931
FEv\w,4,"[a, AAAA, aAA, aaaAA]","[1, 1, 1, 4]",0.036898700054734945,"[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0, 0, -0.0, 1.0, 0.0], [1.0, 1.0, 0, 1.0, 0, -0.0, -0.0], [1.0, 0.0, 0, 0.0, 1.0, 0, 1.0], [1.0, 0, 0.0, 1.0, 1.0, 0.0, 0]]",4,"[aAbBB, abb, Abbb, B]","[4, 1, 1, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 1.0, 0.0, -0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, -0.0, 0.0, -0.0], [0.0, 0.0, 0, -0.0, 0, 1.0, 0.0], [0.0, 0.0, 0, -0.0, -0.0, 0, 1.0], [-0.0, 0, 0.0, 0.0, 1.0, 0.0, 0]], [[0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 0.0, 1.0, 1.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0.0, -0.0, 1.0], [0.0, 0.0, 0, 1.0, 0, -0.0, -0.0], [0.0, 0.0, 0, 1.0, 0.0, 0, -0.0], [0.0, 0, 1.0, -0.0, -0.0, -0.0, 0]]]",2,,,,True,2.593548099976033,21.02457000000868
FEv^o,4,"[aaAA, aaAAA, aaaAA, a]","[3, 2, 1, 1]",0.03425479994621128,"[[0, 0, 0, 1.0, 0.0, 1.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 0, 1.0, 1.0, 0.0], [1.0, 0.0, 0, 0.0, 0, 0.0, 1.0], [0.0, 1.0, 0, 0.0, 1.0, 0, 0], [1.0, 0.0, 0.0, 1.0, 0.0, 0, 0]]",4,"[aBBB, AAbb, bbbBB, b]","[2, 1, 3, 1]","[[[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0.0, 0.0], [-0.0, -0.0, 0, -0.0, -0.0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0, 0, 1.0, -0.0, 0.0], [1.0, 1.0, 0, -0.0, 0, -0.0, 1.0], [-0.0, -0.0, 0, 1.0, 1.0, 0, 0], [1.0, 1.0, -0.0, 1.0, -0.0, 0, 0]]]",2,,,,True,1.5405205000424758,18.54010450001806
FEv^w,4,"[aaAAA, aAAAAA, aaaa, A]","[3, 1, 2, 1]",0.037885400000959635,"[[0, 0, 0, 1.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0.0, 1.0, 1.0], [0.0, 0.0, 0, 1.0, 0, 0.0, 1.0], [0.0, 0.0, 0, 0.0, 1.0, 0, 1.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0]]",4,"[a, AbbBBB, bbbbB, BBBB]","[1, 1, 3, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, -0.0, 0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 0, 1.0, -0.0, 1.0], [1.0, 1.0, 0, 0.0, 0, 1.0, 1.0], [1.0, 1.0, 0, 1.0, 0.0, 0, 1.0], [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0]]]",2,,,,True,1.1439326999243349,45.0294785000151
FEvvW,3,"[aaaAA, AA, aaAA]","[2, 1, 4]",0.025200300035066903,"[[0, 0, 0, -0.0, 1.0, 1.0, -0.0], [0, 0, 0, -0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [1.0, 1.0, 0, 0, -0.0, -0.0, 0], [0.0, 0.0, 0, 1.0, 0, 0, 1.0], [0.0, 1.0, 1.0, 1.0, 0, 0, 0.0], [1.0, 0.0, 1.0, 0, 0.0, 1.0, 0]]",4,"[aBBB, AbbBB, bbbB, bb]","[2, 2, 2, 1]","[[[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0.0], [-0.0, -0.0, 0, 0, -0.0, -0.0, 0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 1.0, 0, 0, -0.0, 1.0, 0], [1.0, 1.0, 0, 1.0, 0, 0, -0.0], [-0.0, 1.0, -0.0, -0.0, 0, 0, 1.0], [1.0, -0.0, -0.0, 0, 1.0, -0.0, 0]]]",2,,,,True,3.8491328000091016,18.814058000105433
F?bf_,4,"[aA, aaA, A, aaAA]","[2, 2, 2, 1]",0.03142219998699147,"[[0, 0, 0, 0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [1.0, 1.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 1.0, 1.0, 0, 0, 0]]",4,"[aB, AABB, bbB, b]","[2, 1, 2, 2]","[[[0, 0, 0, 0, 0.0, 0.0, -0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, -0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [-0.0, 0, 0, 0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, 0, 0], [-0.0, -0.0, -0.0, -0.0, 0, 0, 0]], [[0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 0], [-0.0, 1.0, 1.0, 0, 0, 0, 0], [-0.0, 0.0, 0.0, 0.0, 0, 0, 0]]]",2,,,,True,0.3757129999867175,5.046162400001776
